scenario,variable,effective_column,variable_type,n_patients,missing_rate,prevalence,n_complete,mean,std,median,q05,q25,q75,q95
no_overlap,nephrotoxic_stress,nephrotoxic_stress,binary,14000,0.0,0.12614285714285714,14000,0.12614285714285714,0.33201029612753563,0.0,0.0,0.0,0.0,1.0
no_overlap,oxidative_hepatic_stress,oxidative_hepatic_stress,binary,14000,0.0,0.08778571428571429,14000,0.08778571428571429,0.28298300771081863,0.0,0.0,0.0,0.0,1.0
no_overlap,platelet_inhibition,platelet_inhibition,binary,14000,0.0,0.11214285714285714,14000,0.11214285714285714,0.3155421314732692,0.0,0.0,0.0,0.0,1.0
no_overlap,potassium_retention,potassium_retention,binary,14000,0.0,0.14314285714285716,14000,0.14314285714285716,0.35021847408701434,0.0,0.0,0.0,0.0,1.0
no_overlap,psychomotor_impairment,psychomotor_impairment,binary,14000,0.0,0.11035714285714286,14000,0.11035714285714286,0.3133343962567005,0.0,0.0,0.0,0.0,1.0
no_overlap,reduced_renal_perfusion,reduced_renal_perfusion,binary,14000,0.0,0.17735714285714285,14000,0.17735714285714285,0.3819706621387222,0.0,0.0,0.0,0.0,1.0
no_overlap,serotonergic_shift,serotonergic_shift,binary,14000,0.0,0.1372857142857143,14000,0.1372857142857143,0.34414872793426904,0.0,0.0,0.0,0.0,1.0
no_overlap,sleep_disruption,sleep_disruption,binary,14000,0.0,0.0875,14000,0.0875,0.2825663638864329,0.0,0.0,0.0,0.0,1.0
no_overlap,sodium_water_imbalance,sodium_water_imbalance,binary,14000,0.0,0.1145,14000,0.1145,0.31841757175130897,0.0,0.0,0.0,0.0,1.0
no_overlap,tubular_injury,tubular_injury,binary,14000,0.0,0.10142857142857142,14000,0.10142857142857142,0.3018953731452846,0.0,0.0,0.0,0.0,1.0
no_overlap,volume_depletion,volume_depletion,binary,14000,0.0,0.12578571428571428,14000,0.12578571428571428,0.33160770251510585,0.0,0.0,0.0,0.0,1.0
no_overlap,alt_ast_rise,alt_ast_rise,binary,14000,0.0,0.05857142857142857,14000,0.05857142857142857,0.23482081748969919,0.0,0.0,0.0,0.0,1.0
no_overlap,anhedonia_like_symptom,anhedonia_like_symptom,binary,14000,0.0,0.03964285714285714,14000,0.03964285714285714,0.19511868444720554,0.0,0.0,0.0,0.0,0.0
no_overlap,bilirubin_rise,bilirubin_rise,binary,14000,0.0,0.024428571428571428,14000,0.024428571428571428,0.15437556907273448,0.0,0.0,0.0,0.0,0.0
no_overlap,cognitive_slowing,cognitive_slowing,binary,14000,0.0,0.069,14000,0.069,0.25345413786324344,0.0,0.0,0.0,0.0,1.0
no_overlap,confusion_state,confusion_state,binary,14000,0.0,0.0745,14000,0.0745,0.26258284407020954,0.0,0.0,0.0,0.0,1.0
no_overlap,creatinine_rise,creatinine_rise,binary,14000,0.0,0.14064285714285715,14000,0.14064285714285715,0.34765276336820766,0.0,0.0,0.0,0.0,1.0
no_overlap,dehydration,dehydration,binary,14000,0.0,0.11671428571428571,14000,0.11671428571428571,0.32107952476682433,0.0,0.0,0.0,0.0,1.0
no_overlap,dizziness,dizziness,binary,14000,0.0,0.14207142857142857,14000,0.14207142857142857,0.3491233847153497,0.0,0.0,0.0,0.0,1.0
no_overlap,fatigue_symptom,fatigue_symptom,binary,14000,0.0,0.1987142857142857,14000,0.1987142857142857,0.3990324778352596,0.0,0.0,0.0,0.0,1.0
no_overlap,gi_irritation,gi_irritation,binary,14000,0.0,0.09707142857142857,14000,0.09707142857142857,0.2960550055758737,0.0,0.0,0.0,0.0,1.0
no_overlap,hyperkalemia_state,hyperkalemia_state,binary,14000,0.0,0.06392857142857143,14000,0.06392857142857143,0.2446256511154819,0.0,0.0,0.0,0.0,1.0
no_overlap,hyponatremia_state,hyponatremia_state,binary,14000,0.0,0.06971428571428571,14000,0.06971428571428571,0.25466488584340136,0.0,0.0,0.0,0.0,1.0
no_overlap,hypotension,hypotension,binary,14000,0.0,0.10571428571428572,14000,0.10571428571428572,0.30747158488257753,0.0,0.0,0.0,0.0,1.0
no_overlap,jaundice,jaundice,binary,14000,0.0,0.009571428571428571,14000,0.009571428571428571,0.09736434833413415,0.0,0.0,0.0,0.0,0.0
no_overlap,mood_lowering,mood_lowering,binary,14000,0.0,0.08914285714285715,14000,0.08914285714285715,0.28494983446786787,0.0,0.0,0.0,0.0,1.0
no_overlap,nausea,nausea,binary,14000,0.0,0.1,14000,0.1,0.3,0.0,0.0,0.0,0.0,1.0
no_overlap,occult_bleeding,occult_bleeding,binary,14000,0.0,0.027285714285714285,14000,0.027285714285714285,0.1629147141348278,0.0,0.0,0.0,0.0,0.0
no_overlap,overt_bleeding,overt_bleeding,binary,14000,0.0,0.0255,14000,0.0255,0.15763803475050048,0.0,0.0,0.0,0.0,0.0
no_overlap,qt_prolongation_state,qt_prolongation_state,binary,14000,0.0,0.04792857142857143,14000,0.04792857142857143,0.2136151293082673,0.0,0.0,0.0,0.0,0.0
no_overlap,sedation_state,sedation_state,binary,14000,0.0,0.13178571428571428,14000,0.13178571428571428,0.33825765297464944,0.0,0.0,0.0,0.0,1.0
no_overlap,sleep_disturbance_symptom,sleep_disturbance_symptom,binary,14000,0.0,0.11892857142857143,14000,0.11892857142857143,0.32370444285880695,0.0,0.0,0.0,0.0,1.0
no_overlap,adr_reported,adr_reported,binary,14000,0.0,0.04235714285714286,14000,0.04235714285714286,0.2014026199087848,0.0,0.0,0.0,0.0,0.0
no_overlap,creatinine_tested,creatinine_tested,binary,14000,0.0,0.48578571428571427,14000,0.48578571428571427,0.49979791324257516,0.0,0.0,0.0,1.0,1.0
no_overlap,ecg_performed,ecg_performed,binary,14000,0.0,0.24842857142857142,14000,0.24842857142857142,0.43210162731298596,0.0,0.0,0.0,0.0,1.0
no_overlap,electrolyte_abnormality_recorded,electrolyte_abnormality_recorded,binary,14000,0.0,0.10928571428571429,14000,0.10928571428571429,0.3119973508521755,0.0,0.0,0.0,0.0,1.0
no_overlap,electrolytes_tested,electrolytes_tested,binary,14000,0.0,0.4258571428571429,14000,0.4258571428571429,0.494472281057992,0.0,0.0,0.0,1.0,1.0
no_overlap,elevated_alt_ast_recorded,elevated_alt_ast_recorded,binary,14000,0.0,0.0275,14000,0.0275,0.1635351644142629,0.0,0.0,0.0,0.0,0.0
no_overlap,elevated_creatinine_recorded,elevated_creatinine_recorded,binary,14000,0.0,0.08992857142857143,14000,0.08992857142857143,0.28607940063798326,0.0,0.0,0.0,0.0,1.0
no_overlap,fall_reported,fall_reported,binary,14000,0.0,0.05621428571428572,14000,0.05621428571428572,0.23033505984959904,0.0,0.0,0.0,0.0,1.0
no_overlap,hospital_contact,hospital_contact,binary,14000,0.0,0.2705714285714286,14000,0.2705714285714286,0.4442550287979247,0.0,0.0,0.0,1.0,1.0
no_overlap,lft_tested,lft_tested,binary,14000,0.0,0.3261428571428571,14000,0.3261428571428571,0.4688002707737604,0.0,0.0,0.0,1.0,1.0
no_overlap,mood_screening_done,mood_screening_done,binary,14000,0.0,0.17921428571428571,14000,0.17921428571428571,0.38353164864220013,0.0,0.0,0.0,0.0,1.0
no_overlap,qt_recorded,qt_recorded,binary,14000,0.0,0.01814285714285714,14000,0.01814285714285714,0.13346795075054915,0.0,0.0,0.0,0.0,0.0
no_overlap,AKI,AKI,binary,14000,0.0,0.13078571428571428,14000,0.13078571428571428,0.3371658512134493,0.0,0.0,0.0,0.0,1.0
no_overlap,DILI,DILI,binary,14000,0.0,0.01892857142857143,14000,0.01892857142857143,0.1362728168500413,0.0,0.0,0.0,0.0,0.0
no_overlap,Delirium,Delirium,binary,14000,0.0,0.03521428571428571,14000,0.03521428571428571,0.18432102374910564,0.0,0.0,0.0,0.0,0.0
no_overlap,Depression,Depression,binary,14000,0.0,0.08264285714285714,14000,0.08264285714285714,0.27534163380448384,0.0,0.0,0.0,0.0,1.0
no_overlap,Falls,Falls,binary,14000,0.0,0.08128571428571428,14000,0.08128571428571428,0.27327339229931535,0.0,0.0,0.0,0.0,1.0
no_overlap,GI_bleeding,GI_bleeding,binary,14000,0.0,0.022357142857142857,14000,0.022357142857142857,0.1478421489982074,0.0,0.0,0.0,0.0,0.0
no_overlap,Hospitalization,Hospitalization,binary,14000,0.0,0.2277142857142857,14000,0.2277142857142857,0.4193572341046692,0.0,0.0,0.0,0.0,1.0
no_overlap,Hyperkalemia,Hyperkalemia,binary,14000,0.0,0.04692857142857143,14000,0.04692857142857143,0.21148588750137653,0.0,0.0,0.0,0.0,0.0
no_overlap,Hyponatremia,Hyponatremia,binary,14000,0.0,0.07978571428571428,14000,0.07978571428571428,0.27096116711003565,0.0,0.0,0.0,0.0,1.0
no_overlap,QT_arrhythmia,QT_arrhythmia,binary,14000,0.0,0.016428571428571428,14000,0.016428571428571428,0.1271167709996905,0.0,0.0,0.0,0.0,0.0
no_overlap,active_drug_count,active_drug_count,count,14000,0.0,,14000,6.035785714285714,2.260547837474404,6.0,2.0,4.0,8.0,10.0
no_overlap,ddi_renal_double_hit,ddi_renal_double_hit,binary,14000,0.0,0.14064285714285715,14000,0.14064285714285715,0.34765276336820766,0.0,0.0,0.0,0.0,1.0
no_overlap,ddi_renal_triple_whammy,ddi_renal_triple_whammy,binary,14000,0.0,0.06457142857142857,14000,0.06457142857142857,0.24576810041922337,0.0,0.0,0.0,0.0,1.0
no_overlap,ddi_cns_depression_synergy,ddi_cns_depression_synergy,binary,14000,0.0,0.0375,14000,0.0375,0.18998355191963334,0.0,0.0,0.0,0.0,0.0
no_overlap,ddi_bleeding_dual,ddi_bleeding_dual,binary,14000,0.0,0.13207142857142856,14000,0.13207142857142856,0.33856840715951425,0.0,0.0,0.0,0.0,1.0
no_overlap,ddi_bleeding_triple,ddi_bleeding_triple,binary,14000,0.0,0.036642857142857144,14000,0.036642857142857144,0.187883363189148,0.0,0.0,0.0,0.0,0.0
no_overlap,ddi_serotonergic_synergy,ddi_serotonergic_synergy,binary,14000,0.0,0.028857142857142856,14000,0.028857142857142856,0.16740492275696467,0.0,0.0,0.0,0.0,0.0
no_overlap,ddi_qt_multidrug_load,ddi_qt_multidrug_load,count,14000,0.0,,14000,0.7152857142857143,0.7740952717824326,1.0,0.0,0.0,1.0,2.0
no_overlap,ddi_hepatic_triple_hit,ddi_hepatic_triple_hit,binary,14000,0.0,0.002357142857142857,14000,0.002357142857142857,0.04849316173125731,0.0,0.0,0.0,0.0,0.0
no_overlap,cumulative_adr_burden,cumulative_adr_burden,continuous,14000,0.0,,14000,1.8925057142857142,1.5660629457232387,1.56,0.24,0.56,2.72,4.9
no_overlap,severe_adr_burden,severe_adr_burden,binary,14000,0.0,0.10557142857142857,14000,0.10557142857142857,0.3072883044321999,0.0,0.0,0.0,0.0,1.0
no_overlap,statin,statin,binary,14000,0.0,0.3195,14000,0.3195,0.4662829076858812,0.0,0.0,0.0,1.0,1.0
no_overlap,macrolide,macrolide,binary,14000,0.0,0.12721428571428572,14000,0.12721428571428572,0.33321286173329173,0.0,0.0,0.0,0.0,1.0
no_overlap,azole_antifungal,azole_antifungal,binary,14000,0.0,0.08185714285714285,14000,0.08185714285714285,0.274146951506684,0.0,0.0,0.0,0.0,1.0
no_overlap,metformin,metformin,binary,14000,0.0,0.291,14000,0.291,0.45422351326191823,0.0,0.0,0.0,1.0,1.0
no_overlap,digoxin,digoxin,binary,14000,0.0,0.08814285714285715,14000,0.08814285714285715,0.2835025465098171,0.0,0.0,0.0,0.0,1.0
no_overlap,triptan,triptan,binary,14000,0.0,0.09464285714285714,14000,0.09464285714285714,0.2927210049427507,0.0,0.0,0.0,0.0,1.0
no_overlap,lithium,lithium,binary,14000,0.0,0.05035714285714286,14000,0.05035714285714286,0.218680819964642,0.0,0.0,0.0,0.0,1.0
no_overlap,potassium_supplement,potassium_supplement,binary,14000,0.0,0.12957142857142856,14000,0.12957142857142856,0.3358313169872455,0.0,0.0,0.0,0.0,1.0
no_overlap,hypertension,hypertension,binary,14000,0.0,0.5297142857142857,14000,0.5297142857142857,0.49911628026391786,1.0,0.0,0.0,1.0,1.0
no_overlap,atrial_fibrillation,atrial_fibrillation,binary,14000,0.0,0.137,14000,0.137,0.3438473498516456,0.0,0.0,0.0,0.0,1.0
no_overlap,epilepsy,epilepsy,binary,14000,0.0,0.03585714285714286,14000,0.03585714285714286,0.18593388116011916,0.0,0.0,0.0,0.0,0.0
no_overlap,hypothyroidism,hypothyroidism,binary,14000,0.0,0.15464285714285714,14000,0.15464285714285714,0.36156388630164793,0.0,0.0,0.0,0.0,1.0
no_overlap,obesity,obesity,binary,14000,0.0,0.3262857142857143,14000,0.3262857142857143,0.468853225368852,0.0,0.0,0.0,1.0,1.0
no_overlap,nephrotoxin_load,nephrotoxin_load,count,14000,0.0,,14000,1.100642857142857,0.8489150308433918,1.0,0.0,1.0,2.0,3.0
no_overlap,hepatic_drug_load,hepatic_drug_load,count,14000,0.0,,14000,0.9247857142857143,0.8620490273239708,1.0,0.0,0.0,1.0,2.0
no_overlap,qt_drug_load_v3,qt_drug_load_v3,count,14000,0.0,,14000,0.8034285714285714,0.8237993613466218,1.0,0.0,0.0,1.0,2.0
no_overlap,cns_depressant_load,cns_depressant_load,count,14000,0.0,,14000,0.6191428571428571,0.7237437250794211,0.0,0.0,0.0,1.0,2.0
no_overlap,bleeding_risk_load,bleeding_risk_load,count,14000,0.0,,14000,1.3611428571428572,1.029009985870112,1.0,0.0,1.0,2.0,3.0
no_overlap,serotonergic_load,serotonergic_load,count,14000,0.0,,14000,0.6429285714285714,0.7225945281005222,1.0,0.0,0.0,1.0,2.0
no_overlap,cyp_inhibitor_load,cyp_inhibitor_load,count,14000,0.0,,14000,0.20907142857142857,0.4283729957284747,0.0,0.0,0.0,0.0,1.0
no_overlap,ddi_statin_cyp_inhibitor,ddi_statin_cyp_inhibitor,binary,14000,0.0,0.06314285714285714,14000,0.06314285714285714,0.24321972932863375,0.0,0.0,0.0,0.0,1.0
no_overlap,ddi_metformin_renal_risk,ddi_metformin_renal_risk,binary,14000,0.0,0.02907142857142857,14000,0.02907142857142857,0.16800678739933367,0.0,0.0,0.0,0.0,0.0
no_overlap,ddi_lithium_renal_risk,ddi_lithium_renal_risk,binary,14000,0.0,0.004071428571428571,14000,0.004071428571428571,0.06367772012891422,0.0,0.0,0.0,0.0,0.0
no_overlap,ddi_digoxin_electrolyte_risk,ddi_digoxin_electrolyte_risk,binary,14000,0.0,0.008642857142857143,14000,0.008642857142857143,0.09256434606945219,0.0,0.0,0.0,0.0,0.0
no_overlap,ddi_serotonergic_high_load,ddi_serotonergic_high_load,binary,14000,0.0,0.1215,14000,0.1215,0.32670743793185975,0.0,0.0,0.0,0.0,1.0
no_overlap,drug_disease_nsaid_ckd,drug_disease_nsaid_ckd,binary,14000,0.0,0.023142857142857142,14000,0.023142857142857142,0.15035712589073538,0.0,0.0,0.0,0.0,0.0
no_overlap,drug_disease_nsaid_heart_failure,drug_disease_nsaid_heart_failure,binary,14000,0.0,0.021,14000,0.021,0.14338409953687334,0.0,0.0,0.0,0.0,0.0
no_overlap,drug_disease_qt_baseline_risk,drug_disease_qt_baseline_risk,binary,14000,0.0,0.040928571428571425,14000,0.040928571428571425,0.19812476743049506,0.0,0.0,0.0,0.0,0.0
no_overlap,drug_disease_hepatic_liver_disease,drug_disease_hepatic_liver_disease,binary,14000,0.0,0.038142857142857145,14000,0.038142857142857145,0.19154106502741577,0.0,0.0,0.0,0.0,0.0
no_overlap,drug_disease_anticoagulant_frailty,drug_disease_anticoagulant_frailty,binary,14000,0.0,0.014214285714285714,14000,0.014214285714285714,0.1183733069400292,0.0,0.0,0.0,0.0,0.0
no_overlap,muscle_injury,muscle_injury,binary,14000,0.0,0.03314285714285714,14000,0.03314285714285714,0.17900951975597643,0.0,0.0,0.0,0.0,0.0
no_overlap,lactate_accumulation,lactate_accumulation,binary,14000,0.0,0.014285714285714285,14000,0.014285714285714285,0.11866605518454394,0.0,0.0,0.0,0.0,0.0
no_overlap,serotonin_toxicity,serotonin_toxicity,binary,14000,0.0,0.014642857142857143,14000,0.014642857142857143,0.12011845768886237,0.0,0.0,0.0,0.0,0.0
no_overlap,digoxin_toxicity,digoxin_toxicity,binary,14000,0.0,0.009428571428571429,14000,0.009428571428571429,0.09664198605879204,0.0,0.0,0.0,0.0,0.0
no_overlap,lithium_toxicity,lithium_toxicity,binary,14000,0.0,0.008214285714285714,14000,0.008214285714285714,0.09025968770436665,0.0,0.0,0.0,0.0,0.0
no_overlap,Serotonin_syndrome,Serotonin_syndrome,binary,14000,0.0,0.0027142857142857142,14000,0.0027142857142857142,0.05202805365710828,0.0,0.0,0.0,0.0,0.0
no_overlap,Rhabdomyolysis,Rhabdomyolysis,binary,14000,0.0,0.0037142857142857142,14000,0.0037142857142857142,0.060831651267398354,0.0,0.0,0.0,0.0,0.0
no_overlap,Lactic_acidosis,Lactic_acidosis,binary,14000,0.0,0.004857142857142857,14000,0.004857142857142857,0.06952374429220684,0.0,0.0,0.0,0.0,0.0
noisy_documentation,age,age,continuous,14000,0.0,,14000,65.81977857142859,11.98675475357688,65.8,46.0,57.6,74.1,85.6
noisy_documentation,alcohol_use,alcohol_use,binary,14000,0.0,0.129,14000,0.129,0.33519994033412354,0.0,0.0,0.0,0.0,1.0
noisy_documentation,baseline_alt_ast,baseline_alt_ast,continuous,14000,0.0,,14000,24.89476428571429,10.011603789825022,24.4,8.9,17.9,31.2,42.004999999999924
noisy_documentation,baseline_egfr,baseline_egfr,continuous,14000,0.0,,14000,74.49969285714286,19.95391567136508,74.7,41.1,61.2,88.0,107.1
noisy_documentation,baseline_mood_vulnerability,baseline_mood_vulnerability,binary,14000,0.0,0.11507142857142857,14000,0.11507142857142857,0.3191081241491028,0.0,0.0,0.0,0.0,1.0
noisy_documentation,baseline_potassium,baseline_potassium,continuous,14000,0.0,,14000,4.269931428571429,0.3602045385384164,4.27,3.67,4.03,4.52,4.86
noisy_documentation,baseline_qt_risk,baseline_qt_risk,binary,14000,0.0,0.06907142857142858,14000,0.06907142857142858,0.25357556334657055,0.0,0.0,0.0,0.0,1.0
noisy_documentation,baseline_sodium,baseline_sodium,continuous,14000,0.0,,14000,138.95499285714286,2.5130788032565854,138.95,134.9,137.2,140.7,143.1
noisy_documentation,ckd,ckd,binary,14000,0.0,0.09121428571428572,14000,0.09121428571428572,0.28791359779614156,0.0,0.0,0.0,0.0,1.0
noisy_documentation,depression_history,depression_history,binary,14000,0.0,0.12007142857142857,14000,0.12007142857142857,0.325045043974285,0.0,0.0,0.0,0.0,1.0
noisy_documentation,diabetes,diabetes,binary,14000,0.0,0.17085714285714285,14000,0.17085714285714285,0.37638408519999456,0.0,0.0,0.0,0.0,1.0
noisy_documentation,frailty,frailty,binary,14000,0.0,0.03578571428571429,14000,0.03578571428571429,0.18575547620131014,0.0,0.0,0.0,0.0,0.0
noisy_documentation,heart_failure,heart_failure,binary,14000,0.0,0.08185714285714285,14000,0.08185714285714285,0.274146951506684,0.0,0.0,0.0,0.0,1.0
noisy_documentation,infection,infection,binary,14000,0.0,0.08292857142857143,14000,0.08292857142857143,0.27577422553492514,0.0,0.0,0.0,0.0,1.0
noisy_documentation,liver_disease,liver_disease,binary,14000,0.0,0.06092857142857143,14000,0.06092857142857143,0.23919924877023524,0.0,0.0,0.0,0.0,1.0
noisy_documentation,monitoring_intensity,monitoring_intensity,continuous,14000,0.0,,14000,0.38979985714285714,0.1950191556891114,0.375,0.095,0.238,0.527,0.732
noisy_documentation,polypharmacy_burden,polypharmacy_burden,count,14000,0.0,,14000,4.926785714285714,2.2550254252152784,5.0,2.0,3.0,6.0,9.0
noisy_documentation,sex_female,sex_female,binary,14000,0.0,0.5417142857142857,14000,0.5417142857142857,0.4982568798996628,1.0,0.0,0.0,1.0,1.0
noisy_documentation,acei_arb,acei_arb,binary,14000,0.0,0.5342857142857143,14000,0.5342857142857143,0.4988231047134028,1.0,0.0,0.0,1.0,1.0
noisy_documentation,aminoglycoside,aminoglycoside,binary,14000,0.0,0.06664285714285714,14000,0.06664285714285714,0.24940245935975427,0.0,0.0,0.0,0.0,1.0
noisy_documentation,antibiotic_hepatic_risk,antibiotic_hepatic_risk,binary,14000,0.0,0.2077142857142857,14000,0.2077142857142857,0.40567112446474396,0.0,0.0,0.0,0.0,1.0
noisy_documentation,anticholinergic,anticholinergic,binary,14000,0.0,0.15492857142857142,14000,0.15492857142857142,0.36183657800680336,0.0,0.0,0.0,0.0,1.0
noisy_documentation,anticoagulant,anticoagulant,binary,14000,0.0,0.2725,14000,0.2725,0.44524571867677737,0.0,0.0,0.0,1.0,1.0
noisy_documentation,antiplatelet,antiplatelet,binary,14000,0.0,0.29714285714285715,14000,0.29714285714285715,0.45699997767159334,0.0,0.0,0.0,1.0,1.0
noisy_documentation,benzodiazepine,benzodiazepine,binary,14000,0.0,0.1972142857142857,14000,0.1972142857142857,0.3978954777633063,0.0,0.0,0.0,0.0,1.0
noisy_documentation,beta_blocker,beta_blocker,binary,14000,0.0,0.32785714285714285,14000,0.32785714285714285,0.46943246237844893,0.0,0.0,0.0,1.0,1.0
noisy_documentation,contrast_agent,contrast_agent,binary,14000,0.0,0.18292857142857144,14000,0.18292857142857144,0.38660795282000265,0.0,0.0,0.0,0.0,1.0
noisy_documentation,corticosteroid,corticosteroid,binary,14000,0.0,0.17064285714285715,14000,0.17064285714285715,0.37619658750310264,0.0,0.0,0.0,0.0,1.0
noisy_documentation,diuretic,diuretic,binary,14000,0.0,0.44471428571428573,14000,0.44471428571428573,0.4969340899917396,0.0,0.0,0.0,1.0,1.0
noisy_documentation,hepatotoxic_drug_A,hepatotoxic_drug_A,binary,14000,0.0,0.10692857142857143,14000,0.10692857142857143,0.3090224134926402,0.0,0.0,0.0,0.0,1.0
noisy_documentation,herbal_exposure,herbal_exposure,binary,14000,0.0,0.15214285714285714,14000,0.15214285714285714,0.3591593074991449,0.0,0.0,0.0,0.0,1.0
noisy_documentation,nsaid,nsaid,binary,14000,0.0,0.2615,14000,0.2615,0.43945164694195876,0.0,0.0,0.0,1.0,1.0
noisy_documentation,opioid,opioid,binary,14000,0.0,0.1707142857142857,14000,0.1707142857142857,0.37625911067686707,0.0,0.0,0.0,0.0,1.0
noisy_documentation,ppi,ppi,binary,14000,0.0,0.382,14000,0.382,0.4858765275252551,0.0,0.0,0.0,1.0,1.0
noisy_documentation,qt_prolonging_drug,qt_prolonging_drug,binary,14000,0.0,0.1362857142857143,14000,0.1362857142857143,0.3430917054773358,0.0,0.0,0.0,0.0,1.0
noisy_documentation,snri,snri,binary,14000,0.0,0.10792857142857143,14000,0.10792857142857143,0.3102901785393137,0.0,0.0,0.0,0.0,1.0
noisy_documentation,ssri,ssri,binary,14000,0.0,0.25671428571428573,14000,0.25671428571428573,0.4368203992769681,0.0,0.0,0.0,1.0,1.0
noisy_documentation,thiazide,thiazide,binary,14000,0.0,0.19257142857142856,14000,0.19257142857142856,0.39431925323193107,0.0,0.0,0.0,0.0,1.0
noisy_documentation,valproate_like_drug,valproate_like_drug,binary,14000,0.0,0.07892857142857143,14000,0.07892857142857143,0.2696272464733791,0.0,0.0,0.0,0.0,1.0
noisy_documentation,anticholinergic_burden,anticholinergic_burden,binary,14000,0.0,0.0945,14000,0.0945,0.29252307601281646,0.0,0.0,0.0,0.0,1.0
noisy_documentation,cardiac_repolarization_delay,cardiac_repolarization_delay,binary,14000,0.0,0.17842857142857144,14000,0.17842857142857144,0.38287310734306035,0.0,0.0,0.0,0.0,1.0
noisy_documentation,cholestatic_pattern,cholestatic_pattern,binary,14000,0.0,0.11064285714285714,14000,0.11064285714285714,0.31368936116183865,0.0,0.0,0.0,0.0,1.0
noisy_documentation,cns_sedation,cns_sedation,binary,14000,0.0,0.15614285714285714,14000,0.15614285714285714,0.36299072344361977,0.0,0.0,0.0,0.0,1.0
noisy_documentation,coagulation_impairment,coagulation_impairment,binary,14000,0.0,0.15121428571428572,14000,0.15121428571428572,0.35825762449695897,0.0,0.0,0.0,0.0,1.0
noisy_documentation,electrolyte_disturbance,electrolyte_disturbance,binary,14000,0.0,0.09028571428571429,14000,0.09028571428571429,0.2865906559565972,0.0,0.0,0.0,0.0,1.0
noisy_documentation,fatigue_pathway,fatigue_pathway,binary,14000,0.0,0.09742857142857143,14000,0.09742857142857143,0.29654046081093083,0.0,0.0,0.0,0.0,1.0
noisy_documentation,gastric_mucosal_injury,gastric_mucosal_injury,binary,14000,0.0,0.10328571428571429,14000,0.10328571428571429,0.30433168666802357,0.0,0.0,0.0,0.0,1.0
noisy_documentation,gastric_protection,gastric_protection,binary,14000,0.0,0.11178571428571428,14000,0.11178571428571428,0.31510263148273926,0.0,0.0,0.0,0.0,1.0
noisy_documentation,hepatic_metabolic_stress,hepatic_metabolic_stress,binary,14000,0.0,0.13785714285714284,14000,0.13785714285714284,0.34474998335084533,0.0,0.0,0.0,0.0,1.0
noisy_documentation,hepatocellular_injury,hepatocellular_injury,binary,14000,0.0,0.07657142857142857,14000,0.07657142857142857,0.2659102196192527,0.0,0.0,0.0,0.0,1.0
noisy_documentation,monoamine_disruption,monoamine_disruption,binary,14000,0.0,0.08242857142857143,14000,0.08242857142857143,0.2750165486671962,0.0,0.0,0.0,0.0,1.0
noisy_documentation,nephrotoxic_stress,nephrotoxic_stress,binary,14000,0.0,0.12228571428571429,14000,0.12228571428571429,0.32761550385680305,0.0,0.0,0.0,0.0,1.0
noisy_documentation,oxidative_hepatic_stress,oxidative_hepatic_stress,binary,14000,0.0,0.08728571428571429,14000,0.08728571428571429,0.2822532876112286,0.0,0.0,0.0,0.0,1.0
noisy_documentation,platelet_inhibition,platelet_inhibition,binary,14000,0.0,0.11242857142857143,14000,0.11242857142857143,0.31589300048450275,0.0,0.0,0.0,0.0,1.0
noisy_documentation,potassium_retention,potassium_retention,binary,14000,0.0,0.14142857142857143,14000,0.14142857142857143,0.34846309792034635,0.0,0.0,0.0,0.0,1.0
noisy_documentation,psychomotor_impairment,psychomotor_impairment,binary,14000,0.0,0.10821428571428572,14000,0.10821428571428572,0.3106508555945608,0.0,0.0,0.0,0.0,1.0
noisy_documentation,reduced_renal_perfusion,reduced_renal_perfusion,binary,14000,0.0,0.175,14000,0.175,0.3799671038392666,0.0,0.0,0.0,0.0,1.0
noisy_documentation,serotonergic_shift,serotonergic_shift,binary,14000,0.0,0.13985714285714285,14000,0.13985714285714285,0.3468387556905652,0.0,0.0,0.0,0.0,1.0
noisy_documentation,sleep_disruption,sleep_disruption,binary,14000,0.0,0.08792857142857143,14000,0.08792857142857143,0.28319099165598827,0.0,0.0,0.0,0.0,1.0
noisy_documentation,sodium_water_imbalance,sodium_water_imbalance,binary,14000,0.0,0.11271428571428571,14000,0.11271428571428571,0.3162432220778875,0.0,0.0,0.0,0.0,1.0
noisy_documentation,tubular_injury,tubular_injury,binary,14000,0.0,0.10028571428571428,14000,0.10028571428571428,0.300380574931067,0.0,0.0,0.0,0.0,1.0
noisy_documentation,volume_depletion,volume_depletion,binary,14000,0.0,0.12114285714285715,14000,0.12114285714285715,0.3262932198286113,0.0,0.0,0.0,0.0,1.0
noisy_documentation,alt_ast_rise,recorded_alt_ast_rise,binary,14000,0.0,0.05335714285714286,14000,0.05335714285714286,0.22474465102258898,0.0,0.0,0.0,0.0,1.0
noisy_documentation,anhedonia_like_symptom,anhedonia_like_symptom,binary,14000,0.0,0.04314285714285714,14000,0.04314285714285714,0.20317861851190974,0.0,0.0,0.0,0.0,0.0
noisy_documentation,bilirubin_rise,bilirubin_rise,binary,14000,0.0,0.021642857142857144,14000,0.021642857142857144,0.14551441123665732,0.0,0.0,0.0,0.0,0.0
noisy_documentation,cognitive_slowing,cognitive_slowing,binary,14000,0.0,0.06921428571428571,14000,0.06921428571428571,0.2538181797416153,0.0,0.0,0.0,0.0,1.0
